id,title,price,make_date,kilometrage,engine,fuel_id,body_type_id,number_of_doors,wheel_drive,gearbox,condition_type,color,damaged,steering_wheel,mot_date,wheel_radius,weight,number_of_seats,origin_country,euro_id,co2,fuel_cons_urban,fuel_cons_extra_urban,fuel_cons_combined,image
https://m.autoplius.lt/skelbimai/bmw-525-3-0-l-universalas-2011-dyzelinas-23522987.html,BMW 525,9 200 €,Pagaminimo data: 2011-04,Rida: 195 104 km,"Variklis: 2993 cm³, 204 AG (150kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1770",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: 162 g/km","Mieste: 7,8","Užmiestyje: 5,2","Vidutinės: 6,2",41c8c38f-c3b3-4dad-9830-ac2224444cdc.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-universalas-2012-dyzelinas-23535961.html,BMW 530,9 600 €,Pagaminimo data: 2012-03,Rida: 356 600 km,"Variklis: 2993 cm³, 258 AG (190kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Visi varantys (4х4),Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-06,Ratlankių skersmuo: R17,,Sėdimų vietų skaičius: 5,,Euro standartas: Euro 5,"CO₂ emisija, g/km: ~ 149 g/km",,,,24346c3c-5c5a-4015-82e0-17838c257fec.jpg
https://m.autoplius.lt/skelbimai/bmw-530-gran-turismo-3-0-l-hecbekas-2010-dyzelinas-23510091.html,BMW 530 Gran Turismo,12 400 €,Pagaminimo data: 2010,Rida: 335 000 km,"Variklis: 2993 cm³, 245 AG (180kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024,Ratlankių skersmuo: R20,,Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 173 g/km","Mieste: 9,2","Užmiestyje: 6,4","Vidutinės: 8,3",2a4096e9-a2c2-404e-9825-3fd9a492e4ad.jpg
https://m.autoplius.lt/skelbimai/bmw-530-2-9-l-universalas-2000-dyzelinas-23532899.html,BMW 530,1 300 €,Pagaminimo data: 2000,Rida: 450 000 km,"Variklis: 2926 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1760",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 194 g/km",Mieste: 10,"Užmiestyje: 5,9",,36a23a7c-0767-4c25-b334-0b2c392979f1.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-sedanas-2000-dyzelinas-23525889.html,BMW 525,1 400 €,Pagaminimo data: 2000-04,Rida: 376 000 km,"Variklis: 2497 cm³, 163 AG (120kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Oro kondicionierius,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-05,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1575",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Belgija,,,"Mieste: 9,2","Užmiestyje: 5,3","Vidutinės: 6,7",7edaf0c3-898f-4381-8004-0c283044ca33.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-sedanas-2001-benzinas-dujos-23539115.html,BMW 525,1 900 €,Pagaminimo data: 2001-09,Rida: 400 000 km,"Variklis: 2500 cm³, 192 AG (141kW)",Kuro tipas: Benzinas / dujos,Kuro tipas: Benzinas / dujos,Durų skaičius: 4/5,,Pavarų dėžė: Mechaninė,,Spalva: Pilka / sidabrinė,Defektai: Kiti stambūs defektai,Vairo padėtis: Kairėje,,,,,,,"CO₂ emisija, g/km: ~ 247 g/km",,,,08c9aa65-d47f-4fca-a00e-152499ce51e1.jpg
https://m.autoplius.lt/skelbimai/bmw-530-2-9-l-sedanas-2002-dyzelinas-23540585.html,BMW 530,2 000 €,Pagaminimo data: 2002-03,Rida: 374 647 km,"Variklis: 2926 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1625",Sėdimų vietų skaičius: 5,,,,"Mieste: 9,7","Užmiestyje: 5,6","Vidutinės: 7,1",a352c917-cc31-4c3d-b9c7-a09da78abfc2.jpg
https://m.autoplius.lt/skelbimai/bmw-523-2-5-l-universalas-2005-benzinas-dujos-23535041.html,BMW 523,2 000 €,Pagaminimo data: 2005,Rida: 459 021 km,"Variklis: 2497 cm³, 177 AG (130kW)",Kuro tipas: Benzinas / dujos,Kuro tipas: Benzinas / dujos,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-07,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1565",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 230 g/km","Mieste: 12,1","Užmiestyje: 6,7",,52c12c2b-d67f-4ca2-8938-640af1859730.jpg
https://m.autoplius.lt/skelbimai/bmw-530-2-9-l-universalas-2002-dyzelinas-23538277.html,BMW 530,2 150 €,Pagaminimo data: 2002,Rida: 156 000 km,"Variklis: 2926 cm³, 193 AG (142kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1810",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: ~ 226 g/km","Mieste: 11,6","Užmiestyje: 6,7","Vidutinės: 8,5",6fd40b42-6d07-4c2f-b663-b5ebf0101a0b.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-universalas-2005-dyzelinas-23528501.html,BMW 530,2 300 €,Pagaminimo data: 2005,Rida: 300 000 km,"Variklis: 3000 cm³, 218 AG (160kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,,Pavarų dėžė: Automatinė,,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,,,,,,,"CO₂ emisija, g/km: ~ 208 g/km",,,,45c4ee69-02e7-47d2-9d9a-f5397c13627a.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-universalas-2004-dyzelinas-23519127.html,BMW 530,2 500 €,Pagaminimo data: 2004-11,Rida: 406 086 km,"Variklis: 2993 cm³, 218 AG (160kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-10,,"Nuosava masė, kg: 1760",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 213 g/km","Mieste: 9,2","Užmiestyje: 5,3","Vidutinės: 6,6",b749997b-6110-41c0-8cd0-1089797287a7.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-universalas-2004-dyzelinas-23541131.html,BMW 525,2 950 €,Pagaminimo data: 2004-06,Rida: 324 646 km,"Variklis: 2497 cm³, 177 AG (130kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,Spalva: Mėlyna / žydra,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-07,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1750",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 213 g/km","Mieste: 8,3","Užmiestyje: 5,4","Vidutinės: 6,6",e9cd7c8c-41f8-4c7b-b7e8-ae783387e1d4.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-universalas-2004-dyzelinas-21017706.html,BMW 525,3 200 €,Pagaminimo data: 2004-06,Rida: 382 050 km,"Variklis: 2500 cm³, 177 AG (130kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,,Defektai: Be defektų,Vairo padėtis: Kairėje,,,,,,,"CO₂ emisija, g/km: ~ 213 g/km",,,,4e1d57f7-969c-4724-8fc8-e034256a5f33.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-sedanas-2004-dyzelinas-23529259.html,BMW 525,3 500 €,Pagaminimo data: 2004-10,Rida: 363 000 km,"Variklis: 2497 cm³, 177 AG (130kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-12,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1595",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Austrija,,"CO₂ emisija, g/km: 208 g/km","Mieste: 7,3","Užmiestyje: 5,4","Vidutinės: 6,3",2b94be24-c5ad-49dc-b968-88344f5b0c0e.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2009-dyzelinas-23370253.html,BMW 520,3 600 €,Pagaminimo data: 2009-12,Rida: 425 300 km,"Variklis: 1995 cm³, 177 AG (130kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R16,"Nuosava masė, kg: 1620",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: 140 g/km","Mieste: 7,7","Užmiestyje: 4,7","Vidutinės: 5,8",1836a12c-c02d-4f23-8d66-576da8fc798b.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-universalas-2005-dyzelinas-23496617.html,BMW 525,3 650 €,Pagaminimo data: 2005-12,Rida: 370 000 km,"Variklis: 2497 cm³, 177 AG (130kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R17,,Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Olandija,Euro standartas: Euro 4,"CO₂ emisija, g/km: ~ 208 g/km",,,"Vidutinės: 6,6",8b950933-7b59-4848-acec-bacc0cff4c66.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-2-l-sedanas-2004-benzinas-22068114.html,BMW 520,3 700 €,Pagaminimo data: 2004,Rida: 312 500 km,"Variklis: 2171 cm³, 170 AG (125kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,Klimato valdymas: Klimato kontrolė,Spalva: Mėlyna / žydra,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-07,,"Nuosava masė, kg: 1560",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Suomija,,"CO₂ emisija, g/km: 219 g/km",Mieste: 13,"Užmiestyje: 6,8",Vidutinės: 9,4bdb97c5-3b2e-4473-afd9-3393976d6851.jpg
https://m.autoplius.lt/skelbimai/bmw-525-2-5-l-sedanas-2000-dyzelinas-23520723.html,BMW 525,3 950 €,Pagaminimo data: 2000,Rida: 379 000 km,"Variklis: 2497 cm³, 163 AG (120kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-07,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1595",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 179 g/km","Mieste: 9,2","Užmiestyje: 6,4","Vidutinės: 7,6",8115ab72-ca0d-4a40-a89f-594c24dc26f6.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-sedanas-2005-dyzelinas-23540877.html,BMW 530,4 250 €,Pagaminimo data: 2005-02,Rida: 254 000 km,"Variklis: 2993 cm³, 218 AG (160kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,,,"Nuosava masė, kg: 1670",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: ~ 208 g/km","Mieste: 10,6","Užmiestyje: 6,3","Vidutinės: 7,8",6fd1550c-1eb6-4fe7-a0a5-b3a79166e5fd.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-sedanas-2004-dyzelinas-23535901.html,BMW 530,4 350 €,Pagaminimo data: 2004-03,Rida: 300 000 km,"Variklis: 2993 cm³, 218 AG (160kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-07,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1670",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 208 g/km",,,,8066a9b2-fa5a-4633-8163-45a5d4313b68.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-sedanas-2006-dyzelinas-23532819.html,BMW 530,4 500 €,Pagaminimo data: 2006,Rida: 397 000 km,"Variklis: 2993 cm³, 231 AG (170kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Visi varantys (4х4),Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,Spalva: Mėlyna / žydra,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2025-03,Ratlankių skersmuo: R17,,Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Italija,,"CO₂ emisija, g/km: ~ 219 g/km",,,"Vidutinės: 8,9",f1d7d9bc-f181-4d1d-9cb6-6167ad51038b.jpg
https://m.autoplius.lt/skelbimai/bmw-540-4-0-l-sedanas-1996-benzinas-23538099.html,BMW 540,4 600 €,Pagaminimo data: 1996,Rida: 267 000 km,"Variklis: 4000 cm³, 286 AG (210kW)",Kuro tipas: Benzinas,Kuro tipas: Benzinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-08,Ratlankių skersmuo: R19,,Sėdimų vietų skaičius: 5,,,,,,,86145831-1ce2-40b1-84cf-924254b6e709.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-universalas-2006-dyzelinas-23533111.html,BMW 530,4 600 €,Pagaminimo data: 2006-10,Rida: 340 000 km,"Variklis: 2993 cm³, 218 AG (160kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Oro kondicionierius,Spalva: Mėlyna / žydra,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2025-05,Ratlankių skersmuo: R19,"Nuosava masė, kg: 1760",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 213 g/km",,,,d10bd75d-ddb7-4256-ae57-0feea32f5c6c.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-universalas-2008-dyzelinas-21682119.html,BMW 530,5 800 €,Pagaminimo data: 2008-05,Rida: 336 801 km,"Variklis: 3000 cm³, 235 AG (173kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Visi varantys (4х4),Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-09,Ratlankių skersmuo: R18,,Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 4,"CO₂ emisija, g/km: ~ 187 g/km",,,,911e9c98-b5fa-48cc-8518-6900c3238a71.jpg
https://m.autoplius.lt/skelbimai/bmw-525-3-0-l-sedanas-2007-dyzelinas-23530389.html,BMW 525,5 900 €,Pagaminimo data: 2007,Rida: 274 996 km,"Variklis: 2993 cm³, 197 AG (145kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,,Pavarų dėžė: Automatinė,,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024,Ratlankių skersmuo: R18,,Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 172 g/km",,,,91cc855d-cafa-4420-ad39-2538cde4e5a4.jpg
https://m.autoplius.lt/skelbimai/bmw-525-3-0-l-universalas-2007-dyzelinas-23533669.html,BMW 525,5 999 €,Pagaminimo data: 2007-11,Rida: 269 000 km,"Variklis: 2993 cm³, 197 AG (145kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-12,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1765",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 4,"CO₂ emisija, g/km: 176 g/km",,,Vidutinės: 8,219f7702-ca83-44e5-94db-23e677cc788d.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-universalas-2008-dyzelinas-23335425.html,BMW 530,6 500 €,Pagaminimo data: 2008-03,Rida: 248 600 km,"Variklis: 3000 cm³, 235 AG (173kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-10,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1775",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 4,"CO₂ emisija, g/km: 176 g/km",Mieste: 12,Užmiestyje: 8,Vidutinės: 10,6cbeff3d-61b7-42ee-bff4-014298a49f7f.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2012-dyzelinas-23538517.html,BMW 520,7 490 €,Pagaminimo data: 2012-01,Rida: 279 000 km,"Variklis: 1995 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-11,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1710",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,,"CO₂ emisija, g/km: 135 g/km",Mieste: 7,Užmiestyje: 5,Vidutinės: 6,46d6c78a-802b-463d-9b29-dbd439553503.jpg
https://m.autoplius.lt/skelbimai/bmw-535-3-0-l-universalas-2011-dyzelinas-23538599.html,BMW 535,7 500 €,Pagaminimo data: 2011-05,Rida: 230 000 km,"Variklis: 2993 cm³, 300 AG (221kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Variklio defektas,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-09,Ratlankių skersmuo: R20,"Nuosava masė, kg: 1840",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Vokietija,Euro standartas: Euro 5,"CO₂ emisija, g/km: 150 g/km","Mieste: 7,8","Užmiestyje: 4,4","Vidutinės: 5,8",16f72d40-057e-4acb-8097-f3fe3d82ba28.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2012-dyzelinas-23535373.html,BMW 520,7 700 €,Pagaminimo data: 2012,Rida: 275 000 km,"Variklis: 1995 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Mechaninė,,,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R17,"Nuosava masė, kg: 1710",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Danija,,"CO₂ emisija, g/km: 135 g/km","Mieste: 6,2","Užmiestyje: 4,5","Vidutinės: 5,1",fb8b0694-53b2-47e3-94d6-e70a92c347fd.jpg
https://m.autoplius.lt/skelbimai/bmw-535-3-0-l-sedanas-2006-dyzelinas-23531103.html,BMW 535,7 779 €,Pagaminimo data: 2006-10,Rida: 311 000 km,"Variklis: 2993 cm³, 272 AG (200kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 2/3,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Pilka / sidabrinė,Defektai: Be defektų,Vairo padėtis: Kairėje,,Ratlankių skersmuo: R19,,Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: ~ 211 g/km",,,,28d6c91d-3bb5-4875-a6b6-82e06afb046c.jpg
https://m.autoplius.lt/skelbimai/bmw-530-3-0-l-sedanas-2012-dyzelinas-23513785.html,BMW 530,8 650 €,Pagaminimo data: 2012,Rida: 320 000 km,"Variklis: 2993 cm³, 245 AG (180kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Mėlyna / žydra,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2023-12,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1720",Sėdimų vietų skaičius: 5,,,"CO₂ emisija, g/km: 160 g/km","Mieste: 7,7","Užmiestyje: 5,2","Vidutinės: 6,1",6f743e60-eec6-4756-bf6f-7b1a156d2afd.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2011-dyzelinas-23401501.html,BMW 520,9 199 €,Pagaminimo data: 2011,Rida: 262 139 km,"Variklis: 1995 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,,,"Nuosava masė, kg: 1715",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Olandija,,"CO₂ emisija, g/km: 139 g/km","Mieste: 6,5","Užmiestyje: 4,6","Vidutinės: 5,3",065b36a8-f665-41bf-bc50-fe449aeb9758.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2011-dyzelinas-23070832.html,BMW 520,10 200 €,Pagaminimo data: 2011-05,Rida: 230 000 km,"Variklis: 1995 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Balta,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2025-03,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1715",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Italija,,"CO₂ emisija, g/km: 139 g/km","Mieste: 6,5","Užmiestyje: 4,6","Vidutinės: 5,3",1f5005cf-4052-4b4d-9868-22657cf44611.jpg
https://m.autoplius.lt/skelbimai/bmw-525-3-0-l-universalas-2011-dyzelinas-23531329.html,BMW 525,10 499 €,Pagaminimo data: 2011-02,Rida: 271 200 km,"Variklis: 2993 cm³, 204 AG (150kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Juoda,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-05,Ratlankių skersmuo: R19,"Nuosava masė, kg: 1770",Sėdimų vietų skaičius: 5,Pirmosios registracijos šalis: Olandija,,"CO₂ emisija, g/km: 120 g/km","Mieste: 7,8","Užmiestyje: 5,2","Vidutinės: 6,2",c95c9255-5ba1-4fb0-a22d-dc3827ba2799.jpg
https://m.autoplius.lt/skelbimai/bmw-520-2-0-l-universalas-2010-dyzelinas-23534409.html,BMW 520,10 500 €,Pagaminimo data: 2010-11,Rida: 314 000 km,"Variklis: 1995 cm³, 184 AG (135kW)",Kuro tipas: Dyzelinas,Kuro tipas: Dyzelinas,Durų skaičius: 4/5,Varantieji ratai: Galiniai,Pavarų dėžė: Automatinė,Klimato valdymas: Klimato kontrolė,Spalva: Mėlyna / žydra,Defektai: Be defektų,Vairo padėtis: Kairėje,Tech. apžiūra iki: 2024-05,Ratlankių skersmuo: R18,"Nuosava masė, kg: 1715",Sėdimų vietų skaičius: 5,,Euro standartas: Euro 5,"CO₂ emisija, g/km: 139 g/km","Mieste: 6,5","Užmiestyje: 4,6","Vidutinės: 5,3",a47eac98-aee0-4d1b-ad45-34571c730367.jpg
